uid,date,session_id,session_start,session_end,session_duration_in_seconds,visited_pages
Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,2024-05-15,11.0,2024-05-15 14:29:58.281,2024-05-15 14:45:31.960,933.679,"['prestataireScanPage', 'prestataireTransactionPage']"
Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,2024-05-15,12.0,2024-05-15 15:19:37.489,2024-05-15 15:52:52.113,1994.624,"['prestataireTransactionPage', 'userDetailTransactionPage', 'prestataireScanPage', 'prestataireScanPage', 'prestataireScanPage', 'userDetailTransactionPage', 'userDetailTransactionPage', 'prestataireHomePage', 'codePinPage', 'prestataireTransactionPage', 'prestataireTransactionPage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'userDetailTransactionPage']"
Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,2024-05-15,13.0,2024-05-15 17:54:59.269,2024-05-15 18:20:08.642,1509.373,"['prestataireTransactionPage', 'prestataireHomePage', 'prestataireTransactionPage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage']"
Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,2024-05-16,14.0,2024-05-16 08:39:24.577,2024-05-16 08:39:34.102,9.525,[]
Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,2024-05-17,15.0,2024-05-17 06:20:22.684,2024-05-17 06:28:02.632,459.948,"['prestataireScanPage', 'userDetailTransactionPage', 'prestataireHomePage', 'prestataireConversationPage', 'prestataireHomePage']"
Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,2024-05-17,16.0,2024-05-17 13:28:48.069,2024-05-17 13:38:48.341,600.272,"['prestataireScanPage', 'prestataireHomePage', 'userDetailTransactionPage']"
Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,2024-05-17,17.0,2024-05-17 16:00:05.377,2024-05-17 16:00:06.194,0.817,['codePinPage']
Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,2024-05-17,18.0,2024-05-17 16:33:40.236,2024-05-17 16:35:43.147,122.911,"['prestataireScanPage', 'codePinPage', 'prestataireHomePage', 'userDetailTransactionPage', 'prestataireHomePage']"
Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,2024-05-18,19.0,2024-05-18 10:15:25.560,2024-05-18 11:42:42.660,5237.1,"['userDetailTransactionPage', 'userDetailTransactionPage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'userDetailTransactionPage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireConversationPage', 'userDetailTransactionPage', 'prestataireHomePage', 'codePinPage', 'prestataireScanPage', 'codePinPage', 'codePinPage', 'prestataireHomePage', 'prestataireScanPage', 'codePinPage', 'prestataireTransactionPage', 'userDetailTransactionPage']"
Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,2024-05-18,20.0,2024-05-18 15:33:18.499,2024-05-18 15:53:51.548,1233.049,"['prestataireScanPage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage']"
Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,2024-05-19,21.0,2024-05-19 10:34:48.139,2024-05-19 10:51:31.895,1003.756,"['prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireScanPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireScanPage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'codePinPage']"
Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,2024-05-19,22.0,2024-05-19 12:32:58.577,2024-05-19 12:35:23.496,144.919,"['prestataireScanPage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'userDetailTransactionPage']"
Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,2024-05-19,23.0,2024-05-19 13:06:10.195,2024-05-19 13:11:27.196,317.001,"['prestataireScanPage', 'prestataireHomePage', 'userDetailTransactionPage', 'codePinPage', 'prestataireHomePage', 'prestataireConversationPage', 'prestataireTransactionPage']"
Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,2024-05-20,24.0,2024-05-20 17:36:30.801,2024-05-20 17:36:31.039,0.238,['codePinPage']
Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,2024-05-21,25.0,2024-05-21 07:42:18.384,2024-05-21 07:42:24.932,6.548,['codePinPage']
Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,2024-06-01,26.0,2024-06-01 11:49:50.798,2024-06-01 12:06:23.410,992.612,"['prestataireHomePage', 'prestataireScanPage', 'userDetailTransactionPage', 'prestataireHomePage', 'prestataireTransactionPage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage']"
Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,2024-06-07,27.0,2024-06-07 15:41:15.804,2024-06-07 15:42:32.931,77.127,"['userDetailTransactionPage', 'prestataireHomePage', 'prestataireTransactionPage']"
Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,2024-06-09,28.0,2024-06-09 10:45:08.116,2024-06-09 11:09:41.139,1473.023,"['prestataireHomePage', 'codePinPage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireScanPage', 'prestataireHomePage', 'codePinPage', 'prestataireConversationPage', 'prestataireConversationPage', 'prestataireConversationPage', 'codePinPage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireTransactionPage', 'prestataireTransactionPage', 'prestataireHomePage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'codePinPage', 'prestataireHomePage', 'prestataireHomePage']"
UA1M59C8H0UtN5oIYKGV9DYoXVI2,2024-05-27,1.0,2024-05-27 11:52:28.160,2024-05-27 11:55:40.318,192.158,"['userHomeScreenPage', 'userListePrestatairePage', 'userHomePage']"
VACXPdk4TsUF70UeduW2icfq9X62,2024-05-27,1.0,2024-05-27 10:26:16.078,2024-05-27 10:29:29.208,193.13,[]
VACXPdk4TsUF70UeduW2icfq9X62,2024-06-07,2.0,2024-06-07 16:25:12.866,2024-06-07 16:33:53.892,521.026,"['userListePrestatairePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userHomePage', 'userFilterPage', 'userFilterPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userFilterPage', 'userPrestataireDetailPage']"
VACXPdk4TsUF70UeduW2icfq9X62,2024-06-10,3.0,2024-06-10 12:20:19.392,2024-06-10 12:21:34.947,75.555,"['userHomeScreenPage', 'userHomePage', 'codePinPage']"
VulbuFlwrTdFHxGh5d7aSZ9y17c2,2024-05-24,1.0,2024-05-24 11:05:00.187,2024-05-24 11:16:32.302,692.115,"['codePinPage', 'userHomePage', 'userHomeScreenPage']"
X5pSoHXR7oa4XH90Mg3huDaWASt1,2024-05-30,1.0,2024-05-30 09:25:12.949,2024-05-30 10:00:18.360,2105.411,"['userHomePage', 'codePinPage', 'codePinPage', 'userHomePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userHomePage', 'userHomePage', 'userHomeScreenPage', 'userListePrestatairePage', 'codePinPage', 'userListePrestatairePage', 'userHomeScreenPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'codePinPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userHomePage', 'codePinPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userHomePage', 'codePinPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userHomePage', 'userHomeScreenPage', 'codePinPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userHomeScreenPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userHomePage', 'userHomeScreenPage', 'codePinPage', 'codePinPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userHomePage']"
axYHQ2yjnTdwLf6R7eP5LKm82Y53,2024-05-23,1.0,2024-05-23 12:00:23.928,2024-05-23 12:10:23.699,599.771,"['userConversationPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userHomeScreenPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'codePinPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userHomePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userContactPage', 'userContactPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage']"
b6aunqCXt4RLfdmcQLxYZR1F6W33,2024-05-17,1.0,2024-05-17 14:17:23.833,2024-05-17 14:46:43.220,1759.387,"['userListePrestatairePage', 'userPanierPage', 'userPanierPage', 'userListePrestatairePage', 'userHomePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'codePinPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userHomePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userHomeScreenPage', 'userTransactionPage', 'userHomeScreenPage', 'userHomeScreenPage', 'codePinPage', 'userListePrestatairePage', 'userHomePage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userHomePage', 'codePinPage', 'userHomePage', 'codePinPage']"
b6aunqCXt4RLfdmcQLxYZR1F6W33,2024-05-17,2.0,2024-05-17 15:20:54.319,2024-05-17 15:45:05.120,1450.801,"['userPanierPage', 'codePinPage', 'userHomeScreenPage', 'userHomePage', 'userHomePage', 'userListePrestatairePage', 'codePinPage', 'codePinPage', 'userPrestataireDetailPage', 'userHomeScreenPage']"
b6aunqCXt4RLfdmcQLxYZR1F6W33,2024-05-25,3.0,2024-05-25 09:15:12.851,2024-05-25 09:42:31.925,1639.074,"['userTransactionPage', 'userPanierPage', 'userListePrestatairePage', 'userTransactionPage', 'codePinPage', 'userHomePage', 'userHomeScreenPage', 'codePinPage', 'userPrestataireDetailPage']"
bD9Zu0RHF0Vk1WGtyTAScOiZKRg2,2024-05-20,1.0,2024-05-20 11:45:31.116,2024-05-20 11:48:19.461,168.345,"['userContactPage', 'userTransactionPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userConversationPage', 'userPrestataireDetailPage']"
eqVRCGB0etRAiheg44A0jnSQcSm2,2024-05-19,1.0,2024-05-19 06:41:24.523,2024-05-19 06:41:43.202,18.679,"['prestataireTransactionPage', 'prestataireScanPage', 'prestataireConversationPage', 'prestataireConversationPage', 'prestataireHomePage']"
erTb8ZSFbaQH1hUIRYvVoOEoAOm1,2024-05-18,1.0,2024-05-18 15:19:29.458,2024-05-18 15:22:22.240,172.782,"['userListePrestatairePage', 'codePinPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage']"
erTb8ZSFbaQH1hUIRYvVoOEoAOm1,2024-05-18,2.0,2024-05-18 18:11:54.619,2024-05-18 18:12:08.573,13.954,[]
ffFOXVzeR2VK49LNLOTrVK2u6DV2,2024-05-25,1.0,2024-05-25 11:09:39.402,2024-05-25 11:11:56.190,136.788,"['userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage']"
g1Os1DQ1U9UxVfYBnLKIl03XTEm2,2024-05-27,1.0,2024-05-27 01:26:38.864,2024-05-27 01:30:00.565,201.701,"['userListePrestatairePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userHomeScreenPage', 'userListePrestatairePage', 'userContactPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userConversationPage']"
g1Os1DQ1U9UxVfYBnLKIl03XTEm2,2024-05-27,2.0,2024-05-27 12:00:56.972,2024-05-27 12:20:36.671,1179.699,"['userContactPage', 'userContactPage', 'userListePrestatairePage', 'codePinPage', 'codePinPage', 'userHomeScreenPage', 'userHomePage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userTransactionPage', 'userListePrestatairePage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userHomePage', 'codePinPage', 'userTransactionPage']"
g1Os1DQ1U9UxVfYBnLKIl03XTEm2,2024-05-31,3.0,2024-05-31 08:34:24.075,2024-05-31 08:39:00.656,276.581,"['userHomePage', 'codePinPage', 'userHomeScreenPage', 'userHomeScreenPage']"
g1Os1DQ1U9UxVfYBnLKIl03XTEm2,2024-06-03,4.0,2024-06-03 09:25:01.612,2024-06-03 09:25:15.990,14.378,['codePinPage']
g1Os1DQ1U9UxVfYBnLKIl03XTEm2,2024-06-09,5.0,2024-06-09 14:39:02.205,2024-06-09 14:43:31.880,269.675,"['userConversationPage', 'userPanierPage', 'userContactPage', 'userListePrestatairePage', 'userTransactionPage', 'userPrestataireDetailPage', 'userTransactionPage', 'userPrestataireDetailPage']"
g1Os1DQ1U9UxVfYBnLKIl03XTEm2,2024-06-09,6.0,2024-06-09 20:05:35.782,2024-06-09 20:05:35.873,0.091,[]
hA911Hr90KPbY6yO0OACx8tP2NE2,2024-05-16,1.0,2024-05-16 15:56:54.032,2024-05-16 15:59:56.040,182.008,"['userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userTransactionPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userContactPage', 'userListePrestatairePage', 'userTransactionPage', 'userPrestataireDetailPage', 'userFilterPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userConversationPage']"
hA911Hr90KPbY6yO0OACx8tP2NE2,2024-05-28,2.0,2024-05-28 13:49:37.795,2024-05-28 13:53:03.562,205.767,"['userListePrestatairePage', 'userFilterPage', 'userHomeScreenPage', 'userTransactionPage', 'userPanierPage', 'userPrestataireDetailPage', 'userConversationPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userTransactionPage', 'userListePrestatairePage', 'userPanierPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userContactPage', 'userPrestataireDetailPage', 'userListePrestatairePage']"
iAooyGTe0sVTTvfpNpQHg2hKTuv1,2024-05-25,1.0,2024-05-25 19:51:49.083,2024-05-25 19:56:06.021,256.938,"['userListePrestatairePage', 'userHomePage', 'userListePrestatairePage', 'userHomeScreenPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage']"
is374p6NnHNF6Xu4obrSYzCYZTc2,2024-05-14,1.0,2024-05-14 17:35:34.106,2024-05-14 17:35:34.106,0.0,[]
j1jWB00cpfQqRcebA5qcsGkPsyX2,2024-06-05,1.0,2024-06-05 19:19:59.444,2024-06-05 19:20:10.915,11.471,['prestataireScanPage']
j1jWB00cpfQqRcebA5qcsGkPsyX2,2024-06-06,2.0,2024-06-06 11:15:48.490,2024-06-06 11:15:49.366,0.876,[]
j1jWB00cpfQqRcebA5qcsGkPsyX2,2024-06-06,3.0,2024-06-06 12:40:12.027,2024-06-06 12:40:14.763,2.736,['codePinPage']
j1jWB00cpfQqRcebA5qcsGkPsyX2,2024-06-07,4.0,2024-06-07 08:56:24.602,2024-06-07 09:15:38.169,1153.567,"['prestataireTransactionPage', 'codePinPage', 'prestataireHomePage', 'prestataireScanPage']"
j1jWB00cpfQqRcebA5qcsGkPsyX2,2024-06-09,5.0,2024-06-09 10:27:21.994,2024-06-09 10:28:58.920,96.926,[]
jkChc1Rrx9cuUyCM1LDJPS3Rl9h2,2024-05-18,1.0,2024-05-18 12:23:59.049,2024-05-18 12:37:57.858,838.809,"['codePinPage', 'userHomeScreenPage', 'userPanierPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userHomePage']"
ldBmjwfJ4nao6I0c3QkSWVyxInC3,2024-05-19,1.0,2024-05-19 16:19:27.734,2024-05-19 16:48:57.451,1769.717,"['userHomePage', 'codePinPage', 'userHomeScreenPage', 'codePinPage', 'userHomePage', 'userHomeScreenPage', 'codePinPage', 'userListePrestatairePage', 'userPrestataireDetailPage']"
ldBmjwfJ4nao6I0c3QkSWVyxInC3,2024-05-20,2.0,2024-05-20 12:28:20.251,2024-05-20 12:29:15.209,54.958,"['codePinPage', 'userHomePage', 'userListePrestatairePage', 'codePinPage', 'userHomeScreenPage']"
m5LXPhXcsVfmlVuGJs7GJiaR18J3,2024-05-18,1.0,2024-05-18 18:25:44.888,2024-05-18 18:52:53.240,1628.352,"['userHomeScreenPage', 'userPrestataireDetailPage', 'codePinPage', 'userHomePage', 'userHomeScreenPage', 'userHomePage', 'userPrestataireDetailPage', 'codePinPage', 'userListePrestatairePage']"
m5LXPhXcsVfmlVuGJs7GJiaR18J3,2024-05-26,2.0,2024-05-26 09:47:31.057,2024-05-26 09:48:09.395,38.338,"['userHomeScreenPage', 'codePinPage', 'userPrestataireDetailPage', 'userListePrestatairePage']"
m5LXPhXcsVfmlVuGJs7GJiaR18J3,2024-05-26,3.0,2024-05-26 14:23:04.403,2024-05-26 14:23:04.403,0.0,[]
miy7809XCNhXj9Bv0VfPYXob3AD2,2024-05-30,1.0,2024-05-30 20:43:25.416,2024-05-30 20:54:45.251,679.835,"['userContactPage', 'userTransactionPage', 'userConversationPage', 'userHomePage', 'userFilterPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userTransactionPage', 'userContactPage', 'userFilterPage', 'userListePrestatairePage', 'codePinPage', 'codePinPage', 'userListePrestatairePage', 'userHomeScreenPage', 'userHomeScreenPage', 'userContactPage', 'userHomeScreenPage', 'userConversationPage', 'userTransactionPage']"
omfHlCaqhLN7VprUtxb6IsvPNcr2,2024-06-02,1.0,2024-06-02 16:59:38.316,2024-06-02 17:16:26.231,1007.915,"['userHomeScreenPage', 'userHomePage', 'userHomeScreenPage', 'userListePrestatairePage', 'userListePrestatairePage', 'codePinPage', 'userHomePage', 'userHomeScreenPage', 'codePinPage']"
omfHlCaqhLN7VprUtxb6IsvPNcr2,2024-06-02,2.0,2024-06-02 17:47:03.202,2024-06-02 17:50:02.368,179.166,"['userListePrestatairePage', 'codePinPage', 'userHomePage', 'userHomeScreenPage', 'userHomeScreenPage', 'userHomePage', 'userListePrestatairePage', 'codePinPage']"
omfHlCaqhLN7VprUtxb6IsvPNcr2,2024-06-02,3.0,2024-06-02 18:55:42.525,2024-06-02 18:56:12.174,29.649,"['codePinPage', 'userHomePage', 'userHomeScreenPage']"
omfHlCaqhLN7VprUtxb6IsvPNcr2,2024-06-04,4.0,2024-06-04 12:02:19.583,2024-06-04 12:18:54.211,994.628,"['userListePrestatairePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userHomeScreenPage', 'userHomePage', 'userConversationPage', 'userHomeScreenPage', 'codePinPage', 'userHomePage', 'userContactPage', 'userHomePage', 'userPrestataireDetailPage', 'codePinPage', 'codePinPage', 'codePinPage', 'userTransactionPage', 'userHomeScreenPage', 'userHomePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userFilterPage']"
omfHlCaqhLN7VprUtxb6IsvPNcr2,2024-06-10,5.0,2024-06-10 10:39:00.451,2024-06-10 10:40:27.364,86.913,[]
omfHlCaqhLN7VprUtxb6IsvPNcr2,2024-06-10,6.0,2024-06-10 11:30:16.264,2024-06-10 11:30:19.903,3.639,['codePinPage']
pEezqCBcnYggWksfwA86n2weRJG3,2024-05-20,1.0,2024-05-20 04:15:36.390,2024-05-20 04:15:36.390,0.0,[]
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-04,1.0,2024-05-04 13:03:54.121,2024-05-04 16:12:13.904,11299.783,"['userListePrestatairePage', 'userHomePage', 'codePinPage', 'codePinPage', 'userHomePage', 'userHomePage', 'userListePrestatairePage', 'userHomePage', 'userTransactionPage', 'userHomeScreenPage', 'userPanierPage', 'userContactPage', 'userPanierPage', 'userHomePage', 'codePinPage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userConversationPage', 'userListePrestatairePage', 'userHomeScreenPage', 'userHomeScreenPage', 'userFilterPage', 'userListePrestatairePage', 'userHomePage', 'userHomePage', 'userHomePage', 'userListePrestatairePage', 'codePinPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userDetailContactPage', 'userHomePage', 'codePinPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'codePinPage', 'userPanierPage', 'userTransactionPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userConversationPage', 'userTransactionPage', 'userPanierPage', 'userConversationPage', 'userDetailContactPage', 'codePinPage', 'userListePrestatairePage', 'userHomePage', 'userConversationPage', 'userHomePage', 'userHomeScreenPage', 'userConversationPage', 'userPanierPage', 'userHomeScreenPage', 'userTransactionPage', 'userListePrestatairePage', 'codePinPage', 'userFilterPage', 'userDetailTransactionPage', 'userContactPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'codePinPage', 'codePinPage', 'userPanierPage', 'userPrestataireDetailPage', 'userPanierPage', 'userHomeScreenPage', 'userTransactionPage', 'userContactPage', 'codePinPage', 'codePinPage', 'userHomeScreenPage', 'userTransactionPage', 'userPanierPage', 'userPrestataireDetailPage', 'userHomePage', 'userTransactionPage', 'userListePrestatairePage', 'userHomePage', 'userTransactionPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userTransactionPage', 'userListePrestatairePage', 'userDetailTransactionPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userHomePage', 'userContactPage', 'userTransactionPage', 'userHomeScreenPage', 'codePinPage', 'userHomePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userHomePage', 'userDetailTransactionPage', 'userHomePage', 'codePinPage', 'codePinPage', 'codePinPage', 'userPanierPage', 'userPrestataireDetailPage', 'userHomePage', 'userHomeScreenPage', 'userHomePage', 'userTransactionPage', 'userHomePage', 'codePinPage', 'codePinPage', 'userTransactionPage', 'userConversationPage', 'userHomePage', 'userHomePage', 'codePinPage', 'userHomeScreenPage', 'userTransactionPage', 'userTransactionPage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-07,2.0,2024-05-07 16:35:03.770,2024-05-07 17:36:55.206,3711.436,"['userContactPage', 'userHomePage', 'userHomeScreenPage', 'userHomePage', 'userPanierPage', 'userContactPage', 'codePinPage', 'userListePrestatairePage', 'userHomePage', 'userPanierPage', 'userPrestataireDetailPage', 'userPanierPage', 'userPanierPage', 'codePinPage', 'userPrestataireDetailPage', 'userHomePage', 'userPanierPage', 'codePinPage', 'userContactPage', 'userPanierPage', 'userPanierPage', 'userDetailContactPage', 'codePinPage', 'userHomePage', 'userHomeScreenPage', 'codePinPage', 'userDetailContactPage', 'userHomeScreenPage', 'codePinPage', 'userPanierPage', 'userConversationPage', 'userHomeScreenPage', 'userTransactionPage', 'userContactPage', 'userListePrestatairePage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userContactPage', 'userDetailContactPage', 'userPanierPage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-12,3.0,2024-05-12 18:31:49.857,2024-05-12 18:55:13.351,1403.494,"['codePinPage', 'userContactPage', 'userPrestataireDetailPage', 'userPanierPage', 'userConversationPage', 'userListePrestatairePage', 'userPanierPage', 'userHomeScreenPage', 'userHomePage', 'userPanierPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userHomeScreenPage', 'codePinPage', 'userListePrestatairePage', 'userContactPage', 'userPrestataireDetailPage', 'userHomePage', 'userPanierPage', 'userHomePage', 'userContactPage', 'userTransactionPage', 'userDetailContactPage', 'codePinPage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-13,4.0,2024-05-13 09:39:30.792,2024-05-13 09:44:58.173,327.381,"['userDetailContactPage', 'userDetailContactPage', 'userConversationPage', 'userDetailContactPage', 'userContactPage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-13,5.0,2024-05-13 19:22:33.542,2024-05-13 19:32:15.991,582.449,"['userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userNoteAndCommentPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userContactPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPanierPage', 'userPanierPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userPanierPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userNoteAndCommentPage', 'userListePrestatairePage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-13,6.0,2024-05-13 20:22:09.412,2024-05-13 20:22:09.412,0.0,[]
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-14,7.0,2024-05-14 07:45:17.345,2024-05-14 07:50:58.079,340.734,"['userHomePage', 'codePinPage', 'userHomeScreenPage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-14,8.0,2024-05-14 09:56:26.313,2024-05-14 09:56:29.020,2.707,['codePinPage']
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-14,9.0,2024-05-14 14:03:36.970,2024-05-14 14:03:43.580,6.61,"['userHomePage', 'userHomeScreenPage', 'codePinPage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-14,10.0,2024-05-14 17:26:32.624,2024-05-14 17:54:27.208,1674.584,"['userListePrestatairePage', 'userPrestataireDetailPage', 'codePinPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userHomePage', 'userHomePage', 'userHomeScreenPage', 'userHomePage', 'userHomeScreenPage', 'userHomePage', 'userPrestataireDetailPage', 'userListePrestatairePage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-14,11.0,2024-05-14 18:35:17.377,2024-05-14 18:35:46.751,29.374,[]
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-16,12.0,2024-05-16 08:10:49.862,2024-05-16 08:14:44.945,235.083,"['userHomePage', 'userHomeScreenPage', 'userHomeScreenPage', 'codePinPage']"
qMHVQGPKvNMdZLX8YnPH29ZYoyG3,2024-05-16,13.0,2024-05-16 11:32:38.190,2024-05-16 11:33:25.870,47.68,"['userContactPage', 'userDetailTransactionPage', 'userTransactionPage', 'userConversationPage', 'userTransactionPage', 'userListePrestatairePage']"
